SN,absmag,band,error,jd,mag,normmag,survey,trel
PS1-12bb,8.0,i,0.05,55956.4,21.55,0.4299999999999997,PS1,10.900000000001457
PS1-12bb,11.8,i,0.06,55960.5,21.94,0.8200000000000003,PS1,15.0
PS1-12bb,21.8,i,0.23,55971.6,23.3,2.18,PS1,26.099999999998545
PS1-12bb,27.2,i,0.23,55977.5,23.38,2.259999999999998,PS1,32.0
PS1-12bb,34.3,i,0.32,55985.4,24.26,3.140000000000001,PS1,39.900000000001455
PS1-12bb,29.0,i,,55979.5,23.51,2.390000000000001,PS1,34.0
PS1-12bb,46.1,i,,55998.3,22.18,1.0599999999999987,PS1,52.80000000000291
PS1-12bb,49.0,i,,56001.5,23.62,2.5,PS1,56.0
PS1-12bb,-14.6,z,,55931.5,23.84,2.59,PS1,-15.099999999998545
PS1-12bb,-11.0,z,,55935.5,23.23,1.9800000000000004,PS1,-11.099999999998543
PS1-12bb,-0.9,z,0.04,55946.6,21.25,0.0,PS1,0.0
PS1-12bb,1.8,z,0.1,55949.6,21.58,0.3299999999999983,PS1,3.0
PS1-12bb,6.4,z,0.07,55954.6,21.86,0.6099999999999994,PS1,8.0
PS1-12bb,12.5,z,0.23,55961.3,22.85,1.6000000000000014,PS1,14.700000000004366
PS1-12bb,10.9,z,,55959.5,22.8,1.5500000000000007,PS1,12.900000000001455
PS1-12bb,19.9,z,,55969.5,23.8,2.5500000000000007,PS1,22.900000000001448
PS1-12bb,22.7,z,,55972.6,23.7,2.4499999999999997,PS1,26.0
PS1-12bb,32.5,z,,55983.3,22.99,1.7399999999999984,PS1,36.700000000004366
PS1-12bb,45.3,z,,55997.4,23.53,2.2800000000000007,PS1,50.80000000000291
PS1-12bb,47.0,z,,55999.3,22.99,1.7399999999999984,PS1,52.700000000004366
PS1-13duy,-3.9,g,0.08,56596.2,21.5,0.6600000000000001,PS1,-5.0
PS1-13duy,0.0,g,0.1,56601.2,20.84,0.0,PS1,0.0
PS1-13duy,-23.6,r,,56571.2,23.84,2.379999999999999,PS1,-26.10000000000582
PS1-13duy,-8.6,r,,56590.3,24.12,2.66,PS1,-7.0
PS1-13duy,-6.3,r,,56593.3,23.96,2.5,PS1,-4.0
PS1-13duy,-3.9,r,0.08,56596.3,21.83,0.36999999999999744,PS1,-1.0
PS1-13duy,-3.1,r,0.04,56597.3,21.46,0.0,PS1,0.0
PS1-13duy,19.7,r,,56626.2,22.45,0.9899999999999984,PS1,28.89999999999418
PS1-13duy,-20.4,i,,56575.3,23.91,2.66,PS1,-24.0
PS1-13duy,-10.1,i,,56588.4,24.0,2.75,PS1,-10.900000000001457
PS1-13duy,-3.1,i,0.05,56597.2,21.66,0.41000000000000014,PS1,-2.1000000000058208
PS1-13duy,-1.6,i,0.05,56599.3,21.25,0.0,PS1,0.0
PS1-13duy,0.8,i,0.17,56602.3,21.28,0.030000000000001137,PS1,3.0
PS1-13duy,19.7,i,,56626.2,22.56,1.3099999999999987,PS1,26.89999999999418
PS1-13duy,-24.4,z,,56570.3,23.42,1.9300000000000035,PS1,-30.0
PS1-13duy,-13.3,z,,56584.3,23.15,1.66,PS1,-16.0
PS1-13duy,-9.4,z,,56589.3,23.27,1.7800000000000011,PS1,-11.0
PS1-13duy,-7.1,z,,56592.3,23.58,2.09,PS1,-8.0
PS1-13duy,-4.7,z,0.22,56595.2,23.17,1.6800000000000033,PS1,-5.100000000005822
PS1-13duy,-0.8,z,0.1,56600.3,21.49,0.0,PS1,0.0
PS1-13duy,9.5,z,0.2,56613.3,22.67,1.1800000000000033,PS1,13.0
PS1-13duy,21.3,z,,56628.2,22.86,1.370000000000001,PS1,27.89999999999418
PS1-10bjp,-21.6,g,,55422.6,23.96,3.6700000000000017,PS1,-24.0
PS1-10bjp,-18.9,g,,55425.6,24.0,3.7100000000000013,PS1,-21.0
PS1-10bjp,-16.2,g,,55428.6,23.83,3.5399999999999987,PS1,-18.0
PS1-10bjp,-5.4,g,,55440.5,23.64,3.3500000000000014,PS1,-6.099999999998545
PS1-10bjp,-2.7,g,0.09,55443.5,22.5,2.210000000000001,PS1,-3.0999999999985453
PS1-10bjp,0.0,g,0.02,55446.6,20.29,0.0,PS1,0.0
PS1-10bjp,2.7,g,0.03,55449.5,20.34,0.05000000000000071,PS1,2.9000000000014547
PS1-10bjp,5.3,g,0.02,55452.4,20.72,0.4299999999999997,PS1,5.8000000000029095
PS1-10bjp,10.6,g,0.19,55458.3,21.41,1.120000000000001,PS1,11.700000000004366
PS1-10bjp,18.8,g,0.31,55467.4,22.48,2.1900000000000013,PS1,20.80000000000291
PS1-10bjp,26.9,g,,55476.5,24.15,3.86,PS1,29.900000000001448
PS1-10bjp,29.4,g,,55479.3,23.46,3.1700000000000017,PS1,32.70000000000437
PS1-10bjp,32.1,g,,55482.3,23.41,3.120000000000001,PS1,35.700000000004366
PS1-10bjp,34.8,g,,55485.3,22.95,2.66,PS1,38.700000000004366
PS1-10bjp,48.3,g,,55500.3,24.15,3.86,PS1,53.700000000004366
PS1-10bjp,51.0,g,,55503.3,23.9,3.61,PS1,56.700000000004366
PS1-10bjp,-21.5,r,,55422.6,23.82,3.370000000000001,PS1,-26.900000000001448
PS1-10bjp,-18.9,r,,55425.6,23.98,3.530000000000001,PS1,-23.900000000001448
PS1-10bjp,-5.4,r,,55440.5,23.83,3.379999999999999,PS1,-9.0
PS1-10bjp,-2.7,r,0.12,55443.5,22.92,2.4700000000000024,PS1,-6.0
PS1-10bjp,0.0,r,0.02,55446.6,20.55,0.10000000000000142,PS1,-2.9000000000014547
PS1-10bjp,2.7,r,0.03,55449.5,20.45,0.0,PS1,0.0
PS1-10bjp,5.3,r,0.02,55452.4,20.8,0.3500000000000014,PS1,2.9000000000014547
PS1-10bjp,18.8,r,0.15,55467.4,22.43,1.9800000000000004,PS1,17.90000000000145
PS1-10bjp,26.9,r,,55476.5,23.98,3.530000000000001,PS1,27.0
PS1-10bjp,29.4,r,,55479.3,23.44,2.990000000000002,PS1,29.80000000000291
PS1-10bjp,32.1,r,,55482.3,23.31,2.8599999999999994,PS1,32.80000000000291
PS1-10bjp,34.8,r,,55485.3,23.14,2.6900000000000013,PS1,35.8000000000029
PS1-10bjp,48.3,r,,55500.3,24.01,3.5600000000000023,PS1,50.80000000000291
PS1-10bjp,-18.0,i,,55426.6,23.87,3.41,PS1,-20.90000000000145
PS1-10bjp,-7.2,i,,55438.6,23.67,3.2100000000000013,PS1,-8.900000000001455
PS1-10bjp,-4.5,i,,55441.5,24.31,3.8499999999999983,PS1,-6.0
PS1-10bjp,-1.9,i,0.04,55444.5,21.62,1.16,PS1,-3.0
PS1-10bjp,0.9,i,0.01,55447.5,20.46,0.0,PS1,0.0
PS1-10bjp,6.2,i,0.02,55453.5,20.9,0.4399999999999977,PS1,6.0
PS1-10bjp,8.9,i,0.03,55456.5,21.1,0.6400000000000006,PS1,9.0
PS1-10bjp,17.0,i,0.1,55465.5,21.59,1.129999999999999,PS1,18.0
PS1-10bjp,19.6,i,0.17,55468.4,21.79,1.3299999999999983,PS1,20.90000000000145
PS1-10bjp,27.6,i,0.11,55477.3,22.84,2.379999999999999,PS1,29.80000000000291
PS1-10bjp,30.4,i,0.2,55480.4,23.12,2.66,PS1,32.90000000000145
PS1-10bjp,33.0,i,0.25,55483.3,23.68,3.219999999999999,PS1,35.8000000000029
PS1-10bjp,46.5,i,,55498.3,24.15,3.6899999999999977,PS1,50.80000000000291
PS1-10bjp,52.0,i,,55504.4,23.73,3.27,PS1,56.90000000000146
PS1-10bjp,-19.7,z,,55424.6,23.58,2.8299999999999983,PS1,-23.900000000001448
PS1-10bjp,-6.3,z,,55439.5,23.68,2.93,PS1,-9.0
PS1-10bjp,-3.6,z,,55442.6,23.44,2.6900000000000013,PS1,-5.900000000001455
PS1-10bjp,-0.9,z,0.05,55445.5,21.13,0.37999999999999895,PS1,-3.0
PS1-10bjp,1.7,z,0.03,55448.5,20.75,0.0,PS1,0.0
PS1-10bjp,4.5,z,0.06,55451.5,20.82,0.07000000000000027,PS1,3.0
PS1-10bjp,9.7,z,0.07,55457.3,21.26,0.5100000000000016,PS1,8.80000000000291
PS1-10bjp,17.8,z,0.08,55466.4,21.88,1.129999999999999,PS1,17.90000000000145
PS1-10bjp,33.9,z,0.15,55484.2,22.48,1.7300000000000004,PS1,35.6999999999971
PS1-10bjp,25.8,z,,55475.3,22.76,2.0100000000000016,PS1,26.80000000000291
PS1-10bjp,28.5,z,,55478.3,22.94,2.1900000000000013,PS1,29.80000000000291
PS1-10bjp,31.2,z,,55481.3,22.76,2.0100000000000016,PS1,32.80000000000291
PS1-10bjp,36.6,z,,55487.3,22.55,1.8000000000000007,PS1,38.8000000000029
PS1-10bjp,47.4,z,,55499.3,23.16,2.41,PS1,50.80000000000291
PS1-10bjp,50.1,z,,55502.3,23.66,2.91,PS1,53.80000000000291
PS1-10bjp,55.4,z,,55508.3,23.1,2.3500000000000014,PS1,59.80000000000291
PS1-11bbq,-3.6,g,,55889.6,23.99,1.4599999999999973,PS1,-6.0
PS1-11bbq,-1.9,g,,55892.5,23.4,0.8699999999999974,PS1,-3.0999999999985453
PS1-11bbq,0.0,g,0.09,55895.6,22.53,0.0,PS1,0.0
PS1-11bbq,9.7,g,,55911.6,23.1,0.5700000000000003,PS1,16.0
PS1-11bbq,31.5,g,,55947.4,23.87,1.34,PS1,51.80000000000291
PS1-11bbq,34.6,g,,55952.6,24.09,1.5599999999999987,PS1,57.0
PS1-11bbq,36.3,g,,55955.3,23.57,1.0399999999999991,PS1,59.700000000004366
PS1-11bbq,-4.3,r,,55888.5,23.8,1.2800000000000011,PS1,-10.5
PS1-11bbq,-1.9,r,0.17,55892.5,22.98,0.4600000000000009,PS1,-6.5
PS1-11bbq,0.0,r,0.09,55895.6,22.73,0.21000000000000085,PS1,-3.4000000000014547
PS1-11bbq,1.8,r,0.03,55899.0,22.52,0.0,GMOS,0.0
PS1-11bbq,9.7,r,,55911.6,23.5,0.9800000000000004,PS1,12.599999999998545
PS1-11bbq,31.5,r,,55947.4,23.92,1.400000000000002,PS1,48.40000000000146
PS1-11bbq,32.1,r,,55948.4,23.55,1.0300000000000011,PS1,49.40000000000146
PS1-11bbq,34.6,r,,55952.6,24.09,1.5700000000000005,PS1,53.59999999999855
PS1-11bbq,36.3,r,,55955.3,24.23,1.7100000000000009,PS1,56.30000000000291
PS1-11bbq,-9.7,i,,55879.6,23.89,1.6000000000000014,PS1,-35.8000000000029
PS1-11bbq,-6.1,i,,55885.6,23.75,1.4600000000000009,PS1,-29.80000000000291
PS1-11bbq,-4.3,i,,55888.5,23.83,1.5399999999999991,PS1,-26.900000000001448
PS1-11bbq,-1.2,i,0.13,55893.6,23.12,0.8300000000000018,PS1,-21.80000000000291
PS1-11bbq,3.0,i,0.1,55900.6,22.64,0.3500000000000014,PS1,-14.80000000000291
PS1-11bbq,12.0,i,,55915.4,22.29,0.0,PS1,0.0
PS1-11bbq,26.7,i,,55939.5,23.31,1.0199999999999996,PS1,24.099999999998545
PS1-11bbq,28.4,i,,55942.4,23.21,0.9200000000000016,PS1,27.0
PS1-11bbq,30.4,i,,55945.6,24.28,1.990000000000002,PS1,30.19999999999709
PS1-11bbq,32.1,i,,55948.4,23.82,1.5300000000000011,PS1,33.0
PS1-11bbq,35.2,i,,55953.5,23.04,0.75,PS1,38.099999999998545
PS1-11bbq,36.9,i,,55956.3,23.4,1.1099999999999994,PS1,40.900000000001455
PS1-11bbq,-10.4,z,,55878.6,23.33,0.9499999999999992,PS1,-5.0
PS1-11bbq,-7.3,z,,55883.6,22.38,0.0,PS1,0.0
PS1-11bbq,-3.6,z,,55889.6,23.79,1.41,PS1,6.0
PS1-11bbq,-2.5,z,,55891.5,23.41,1.0300000000000011,PS1,7.900000000001455
PS1-11bbq,-0.6,z,0.16,55894.5,23.26,0.8800000000000026,PS1,10.900000000001457
PS1-11bbq,1.2,z,0.19,55897.6,22.61,0.23000000000000045,PS1,14.0
PS1-11bbq,3.7,z,0.2,55901.6,23.01,0.6300000000000026,PS1,18.0
PS1-11bbq,10.9,z,,55913.5,22.98,0.6000000000000014,PS1,29.900000000001448
PS1-11bbq,20.5,z,,55929.4,23.41,1.0300000000000011,PS1,45.80000000000291
PS1-11bbq,21.8,z,,55931.6,23.54,1.16,PS1,48.0
PS1-11bbq,27.3,z,,55940.5,23.29,0.91,PS1,56.90000000000146
PS1-11bbq,31.0,z,,55946.6,23.04,0.6600000000000001,PS1,63.0
PS1-11bbq,34.0,z,,55951.6,23.3,0.9200000000000016,PS1,68.0
PS1-11bbq,37.5,z,,55957.4,23.96,1.5800000000000018,PS1,73.80000000000291
PS1-12brf,-25.7,g,,56176.4,23.36,1.4299999999999995,PS1,-32.799999999995634
PS1-12brf,-2.4,g,,56206.2,24.13,2.1999999999999997,PS1,-3.0
PS1-12brf,0.0,g,0.05,56209.2,21.93,0.0,PS1,0.0
PS1-12brf,3.9,g,0.3,56214.2,22.48,0.5500000000000007,PS1,5.0
PS1-12brf,6.3,g,0.1,56217.3,22.58,0.6499999999999986,PS1,8.100000000005819
PS1-12brf,8.7,g,0.26,56220.3,23.01,1.0800000000000018,PS1,11.100000000005819
PS1-12brf,0.0,r,0.06,56209.3,22.24,0.0,PS1,0.0
PS1-12brf,3.2,r,0.23,56213.3,22.7,0.4600000000000009,PS1,4.0
PS1-12brf,6.3,r,0.11,56217.3,22.6,0.360000000000003,PS1,8.0
PS1-12brf,8.7,r,0.3,56220.3,22.96,0.7200000000000024,PS1,11.0
PS1-12brf,45.5,r,,56267.0,23.6,1.360000000000003,IMACS,57.69999999999709
PS1-12brf,-27.4,i,,56174.3,23.53,1.4200000000000017,PS1,-39.0
PS1-12brf,-1.5,i,0.18,56207.4,23.4,1.2899999999999991,PS1,-5.900000000001455
PS1-12brf,0.8,i,0.09,56210.3,22.48,0.37000000000000105,PS1,-3.0
PS1-12brf,3.2,i,0.11,56213.3,22.11,0.0,PS1,0.0
PS1-12brf,4.7,i,0.11,56215.2,22.34,0.23000000000000045,PS1,1.8999999999941792
PS1-12brf,7.1,i,0.11,56218.2,22.69,0.5800000000000018,PS1,4.899999999994178
PS1-12brf,9.5,i,0.18,56221.3,22.78,0.6700000000000017,PS1,8.0
PS1-12brf,25.9,i,0.3,56242.2,23.14,1.0300000000000011,PS1,28.89999999999418
PS1-12brf,23.5,i,,56239.2,22.82,0.7100000000000009,PS1,25.89999999999418
PS1-12brf,45.5,i,,56267.0,23.3,1.1900000000000013,IMACS,53.69999999999709
PS1-12brf,58.8,i,,56284.2,23.75,1.6400000000000006,PS1,70.8999999999942
PS1-12brf,-13.3,z,,56192.3,23.43,2.3999999999999986,PS1,-11.099999999998543
PS1-12brf,-4.6,z,,56203.4,21.03,0.0,PS1,0.0
PS1-12brf,-3.0,z,,56205.4,23.87,2.84,PS1,2.0
PS1-12brf,-0.7,z,0.14,56208.4,22.73,1.6999999999999993,PS1,5.0
PS1-12brf,1.6,z,0.15,56211.3,22.59,1.5599999999999987,PS1,7.900000000001455
PS1-12brf,3.9,z,0.22,56214.2,22.24,1.2099999999999973,PS1,10.799999999995633
PS1-12brf,5.5,z,0.17,56216.2,22.34,1.3099999999999987,PS1,12.799999999995634
PS1-12brf,7.9,z,0.19,56219.3,22.86,1.8299999999999983,PS1,15.900000000001455
PS1-12brf,10.2,z,0.15,56222.2,22.82,1.7899999999999991,PS1,18.799999999995638
PS1-12brf,15.7,z,,56229.3,22.56,1.5299999999999976,PS1,25.900000000001448
PS1-12brf,58.0,z,,56283.2,22.89,1.8599999999999997,PS1,79.79999999999562
PS1-10iu,,g,,55332.4,23.92,2.2600000000000016,PS1,-21.0
PS1-10iu,,g,,55335.4,23.5,1.84,PS1,-18.0
PS1-10iu,,g,,55338.4,22.55,0.8900000000000006,PS1,-15.0
PS1-10iu,,g,,55347.4,22.77,1.1099999999999994,PS1,-6.0
PS1-10iu,,g,,55350.5,23.79,2.129999999999999,PS1,-2.9000000000014547
PS1-10iu,,g,0.05,55353.4,21.66,0.0,PS1,0.0
PS1-10iu,,g,0.11,55362.4,21.86,0.1999999999999993,PS1,9.0
PS1-10iu,,g,0.1,55365.3,22.36,0.6999999999999993,PS1,11.900000000001455
PS1-10iu,,g,0.26,55368.4,22.78,1.120000000000001,PS1,15.0
PS1-10iu,,g,0.34,55377.4,23.28,1.620000000000001,PS1,24.0
PS1-10iu,,g,0.32,55389.3,24.08,2.4199999999999977,PS1,35.900000000001455
PS1-10iu,,g,,55407.3,23.45,1.7899999999999991,PS1,53.90000000000146
PS1-10iu,,g,,55413.3,24.12,2.460000000000001,PS1,59.90000000000146
PS1-10iu,,g,,55416.3,23.61,1.9499999999999995,PS1,62.90000000000146
PS1-10iu,,r,,55332.4,23.9,1.8299999999999983,PS1,-21.0
PS1-10iu,,r,,55335.4,23.14,1.0700000000000005,PS1,-18.0
PS1-10iu,,r,,55347.5,23.56,1.4899999999999984,PS1,-5.900000000001455
PS1-10iu,,r,,55350.5,23.51,1.4400000000000013,PS1,-2.9000000000014547
PS1-10iu,,r,0.07,55353.4,22.07,0.0,PS1,0.0
PS1-10iu,,r,0.11,55362.4,22.12,0.05000000000000071,PS1,9.0
PS1-10iu,,r,0.11,55365.3,22.46,0.39000000000000057,PS1,11.900000000001455
PS1-10iu,,r,0.13,55368.4,22.7,0.629999999999999,PS1,15.0
PS1-10iu,,r,0.22,55377.5,23.22,1.1499999999999986,PS1,24.099999999998545
PS1-10iu,,r,0.29,55389.3,23.75,1.6799999999999995,PS1,35.900000000001455
PS1-10iu,,r,,55407.4,23.83,1.759999999999998,PS1,54.0
PS1-10iu,,r,,55416.3,23.84,1.7699999999999996,PS1,62.90000000000146
PS1-10iu,,r,,55422.3,22.59,0.5199999999999996,PS1,68.90000000000146
PS1-10iu,,i,,55327.6,23.88,1.3699999999999974,PS1,-35.900000000001455
PS1-10iu,,i,,55330.4,23.94,1.4299999999999995,PS1,-33.099999999998545
PS1-10iu,,i,,55348.4,23.45,0.9399999999999976,PS1,-15.099999999998545
PS1-10iu,,i,0.12,55363.5,22.51,0.0,PS1,0.0
PS1-10iu,,i,0.11,55366.3,22.86,0.3499999999999979,PS1,2.8000000000029104
PS1-10iu,,i,0.19,55378.4,23.4,0.889999999999997,PS1,14.900000000001455
PS1-10iu,,i,,55408.3,23.26,0.75,PS1,44.80000000000291
PS1-10iu,,i,,55411.4,23.82,1.3099999999999987,PS1,47.90000000000146
PS1-10iu,,i,,55414.3,23.85,1.34,PS1,50.80000000000291
PS1-10iu,,z,,55328.6,23.04,1.25,PS1,-29.900000000001448
PS1-10iu,,z,,55337.5,23.06,1.2699999999999996,PS1,-21.0
PS1-10iu,,z,0.32,55352.5,23.18,1.3900000000000006,PS1,-6.0
PS1-10iu,,z,0.17,55358.5,21.79,0.0,PS1,0.0
PS1-10iu,,z,0.23,55361.4,22.8,1.0100000000000016,PS1,2.9000000000014547
PS1-10iu,,z,0.31,55364.4,22.27,0.4800000000000004,PS1,5.900000000001455
PS1-10iu,,z,,55367.3,23.35,1.5600000000000025,PS1,8.80000000000291
PS1-10iu,,z,,55376.4,23.11,1.3200000000000005,PS1,17.90000000000145
PS1-10iu,,z,0.28,55379.3,23.4,1.6099999999999994,PS1,20.80000000000291
PS1-10iu,,z,,55406.4,23.44,1.650000000000002,PS1,47.90000000000146
PS1-10iu,,z,,55409.3,23.03,1.240000000000002,PS1,50.80000000000291
PS1-10iu,,z,,55412.4,23.21,1.4200000000000017,PS1,53.90000000000146
PS1-13aea,,g,,56371.5,23.5,2.0599999999999987,PS1,-16.0
PS1-13aea,,g,,56384.5,23.09,1.6499999999999986,PS1,-3.0
PS1-13aea,,g,0.08,56387.5,21.44,0.0,PS1,0.0
PS1-13aea,,g,0.19,56390.4,22.33,0.889999999999997,PS1,2.9000000000014547
PS1-13aea,,g,,56398.5,23.09,1.6499999999999986,PS1,11.0
PS1-13aea,,g,,56401.3,23.54,2.099999999999998,PS1,13.80000000000291
PS1-13aea,,g,,56416.4,23.39,1.9499999999999995,PS1,28.900000000001448
PS1-13aea,,g,,56421.3,24.09,2.6499999999999986,PS1,33.80000000000291
PS1-13aea,,g,,56427.3,23.62,2.18,PS1,39.8000000000029
PS1-13aea,,r,,56371.5,23.6,2.370000000000001,PS1,-16.0
PS1-13aea,,r,,56384.5,23.28,2.0500000000000007,PS1,-3.0
PS1-13aea,,r,0.07,56387.5,21.23,0.0,PS1,0.0
PS1-13aea,,r,0.2,56390.4,22.03,0.8000000000000007,PS1,2.9000000000014547
PS1-13aea,,r,0.15,56398.5,22.39,1.16,PS1,11.0
PS1-13aea,,r,0.13,56401.3,22.64,1.41,PS1,13.80000000000291
PS1-13aea,,r,0.26,56416.4,23.23,2.0,PS1,28.900000000001448
PS1-13aea,,r,0.34,56420.4,23.72,2.4899999999999984,PS1,32.90000000000145
PS1-13aea,,r,,56427.3,23.64,2.41,PS1,39.8000000000029
PS1-13aea,,r,,56430.4,23.5,2.27,PS1,42.900000000001455
PS1-13aea,,i,,56369.4,23.49,1.9899999999999984,PS1,-19.09999999999855
PS1-13aea,,i,0.05,56385.5,21.51,0.010000000000001565,PS1,-3.0
PS1-13aea,,i,0.06,56388.5,21.5,0.0,PS1,0.0
PS1-13aea,,i,0.08,56391.4,22.29,0.7899999999999991,PS1,2.9000000000014547
PS1-13aea,,i,0.14,56393.3,22.85,1.3500000000000014,PS1,4.8000000000029095
PS1-13aea,,i,,56396.5,23.11,1.6099999999999994,PS1,8.0
PS1-13aea,,i,0.32,56399.4,23.76,2.2600000000000016,PS1,10.900000000001457
PS1-13aea,,i,,56403.4,23.5,2.0,PS1,14.900000000001455
PS1-13aea,,i,0.34,56414.4,23.54,2.039999999999999,PS1,25.900000000001448
PS1-13aea,,i,,56417.4,23.91,2.41,PS1,28.900000000001448
PS1-13aea,,i,,56420.4,24.35,2.8500000000000014,PS1,31.900000000001448
PS1-13aea,,i,,56422.3,24.19,2.6900000000000013,PS1,33.80000000000291
PS1-13aea,,z,,56370.4,23.81,2.7300000000000004,PS1,-19.09999999999855
PS1-13aea,,z,,56383.5,23.2,2.120000000000001,PS1,-6.0
PS1-13aea,,z,0.07,56386.3,21.34,0.2600000000000016,PS1,-3.1999999999970896
PS1-13aea,,z,0.06,56389.5,21.08,0.0,PS1,0.0
PS1-13aea,,z,0.13,56392.3,22.05,0.9700000000000024,PS1,2.8000000000029104
PS1-13aea,,z,0.29,56397.4,22.79,1.7100000000000009,PS1,7.900000000001455
PS1-13aea,,z,,56400.4,22.45,1.370000000000001,PS1,10.900000000001457
PS1-13aea,,z,,56402.3,23.07,1.990000000000002,PS1,12.80000000000291
PS1-13aea,,z,,56404.3,23.15,2.0700000000000003,PS1,14.80000000000291
PS1-13aea,,z,,56410.4,23.11,2.0300000000000007,PS1,20.90000000000145
PS1-13aea,,z,,56412.4,23.19,2.1100000000000034,PS1,22.900000000001448
PS1-13aea,,z,,56415.4,23.25,2.1700000000000017,PS1,25.900000000001448
PS1-13aea,,z,,56421.4,23.71,2.6300000000000026,PS1,31.900000000001448
GW170817,,r,,57743.334,20.44,3.3000000000000007,Prompt5,-239.71600000000038
GW170817,,r,,57790.358,21.39,4.25,Prompt5,-192.69200000000274
GW170817,,r,,57791.323,21.34,4.199999999999998,Prompt5,-191.72700000000626
GW170817,,r,,57792.325999999994,21.26,4.120000000000001,Prompt5,-190.72400000000198
GW170817,,r,,57793.335,21.1,3.9600000000000013,Prompt5,-189.71500000000373
GW170817,,r,,57794.324,20.58,3.4399999999999977,Prompt5,-188.72600000000241
GW170817,,r,,57795.325,20.33,3.1899999999999977,Prompt5,-187.72500000000585
GW170817,,r,,57796.255999999994,19.9,2.759999999999998,Prompt5,-186.7940000000017
GW170817,,r,,57797.247,20.16,3.02,Prompt5,-185.80299999999988
GW170817,,r,,57798.192,19.85,2.7100000000000013,Prompt5,-184.85800000000015
GW170817,,r,,57801.225,20.37,3.2300000000000004,Prompt5,-181.82500000000442
GW170817,,r,,57803.328,20.83,3.6899999999999977,Prompt5,-179.72200000000157
GW170817,,r,,57817.386,20.78,3.640000000000001,Prompt5,-165.6640000000043
GW170817,,r,,57818.28400000001,20.91,3.77,Prompt5,-164.76599999999598
GW170817,,r,,57819.272000000004,20.9,3.759999999999998,Prompt5,-163.77800000000568
GW170817,,r,,57822.095,19.97,2.8299999999999983,Prompt5,-160.95500000000175
GW170817,,r,,57840.217000000004,20.86,3.719999999999999,Prompt5,-142.833000000006
GW170817,,r,,57841.22,21.03,3.890000000000001,Prompt5,-141.83000000000175
GW170817,,r,,57842.166,20.74,3.5999999999999983,Prompt5,-140.88400000000547
GW170817,,r,,57843.212999999996,20.83,3.6899999999999977,Prompt5,-139.83699999999953
GW170817,,r,,57845.20400000001,20.9,3.759999999999998,Prompt5,-137.84599999999045
GW170817,,r,,57847.195,20.73,3.59,Prompt5,-135.8550000000032
GW170817,,r,,57848.2,20.87,3.73,Prompt5,-134.85000000000582
GW170817,,r,,57849.357,20.63,3.4899999999999984,Prompt5,-133.6929999999993
GW170817,,r,,57850.199,20.24,3.0999999999999983,Prompt5,-132.85100000000241
GW170817,,r,,57851.195,19.74,2.599999999999998,Prompt5,-131.8550000000032
GW170817,,r,,57852.179000000004,19.56,2.4199999999999977,Prompt5,-130.87100000000643
GW170817,,r,,57856.361,19.45,2.3099999999999987,Prompt5,-126.68900000000576
GW170817,,r,,57857.178,18.41,1.2699999999999996,Prompt5,-125.87200000000306
GW170817,,r,,57858.166,20.07,2.93,Prompt5,-124.8840000000055
GW170817,,r,,57864.154,21.01,3.870000000000001,Prompt5,-118.89600000000065
GW170817,,r,,57865.142,20.93,3.7899999999999987,Prompt5,-117.90800000000307
GW170817,,r,,57866.26,21.02,3.879999999999999,Prompt5,-116.79000000000087
GW170817,,r,,57867.152,21.04,3.899999999999999,Prompt5,-115.89800000000105
GW170817,,r,,57869.130999999994,20.67,3.530000000000001,Prompt5,-113.91900000000167
GW170817,,r,,57870.126,20.92,3.780000000000001,Prompt5,-112.92400000000634
GW170817,,r,,57871.122,20.65,3.509999999999998,Prompt5,-111.92799999999987
GW170817,,r,,57872.194,20.66,3.52,Prompt5,-110.85599999999977
GW170817,,r,,57873.117999999995,20.71,3.5700000000000003,Prompt5,-109.93200000000071
GW170817,,r,,57874.115,20.6,3.4600000000000013,Prompt5,-108.93500000000496
GW170817,,r,,57876.165,20.76,3.620000000000001,Prompt5,-106.88500000000204
GW170817,,r,,57877.09400000001,20.55,3.41,Prompt5,-105.95599999999105
GW170817,,r,,57878.106,20.3,3.16,Prompt5,-104.94400000000314
GW170817,,r,,57879.07700000001,20.25,3.1099999999999994,Prompt5,-103.97299999999086
GW170817,,r,,57888.262,19.79,2.6499999999999986,Prompt5,-94.78800000000048
GW170817,,r,,57889.251,19.88,2.7399999999999984,Prompt5,-93.79900000000634
GW170817,,r,,57890.295999999995,19.61,2.4699999999999993,Prompt5,-92.7540000000008
GW170817,,r,,57893.0,19.88,2.7399999999999984,Prompt5,-90.0500000000029
GW170817,,r,,57894.06200000001,20.27,3.129999999999999,Prompt5,-88.98799999999028
GW170817,,r,,57895.045,20.65,3.509999999999998,Prompt5,-88.00500000000466
GW170817,,r,,57901.215,19.69,2.5500000000000007,Prompt5,-81.8350000000064
GW170817,,r,,57902.047999999995,20.16,3.02,Prompt5,-81.00200000000041
GW170817,,r,,57903.047,20.12,2.9800000000000004,Prompt5,-80.00300000000425
GW170817,,r,,57904.044,20.7,3.5599999999999987,Prompt5,-79.00600000000122
GW170817,,r,,57905.042,20.45,3.3099999999999987,Prompt5,-78.00800000000162
GW170817,,r,,57906.011,20.24,3.0999999999999983,Prompt5,-77.03900000000431
