time-rel              g              r              i              z
   190.5   22.002842625  22.1186433288  22.2878914301  22.4453357141
   191.0  22.0047700833   22.120365607  22.2894906657  22.4468622529
   191.5  22.0066975417  22.1220878853  22.2910899013  22.4483887918
   192.0      22.008625  22.1238101635  22.2926891368  22.4499153307
   192.5  22.0106382083  22.1256541676  22.2944316723   22.451597916
   193.0  22.0126514167  22.1274981717  22.2961742079  22.4532805013
   193.5   22.014664625  22.1293421759  22.2979167434  22.4549630866
   194.0  22.0166778333    22.13118618  22.2996592789  22.4566456719
   194.5  22.0186910417  22.1330301841  22.3014018144  22.4583282573
   195.0    22.02070425  22.1348741883  22.3031443499  22.4600108426
   195.5  22.0227174583  22.1367181924  22.3048868854  22.4616934279
   196.0  22.0247306667  22.1385621965  22.3066294209  22.4633760132
   196.5   22.026743875  22.1404062006  22.3083719564  22.4650585985
   197.0  22.0287570833  22.1422502047  22.3101144919  22.4667411838
   197.5  22.0307702917  22.1440942089  22.3118570274  22.4684237691
   198.0     22.0327835   22.145938213  22.3135995629  22.4701063544
   198.5  22.0347967083  22.1477822171  22.3153420984  22.4717889398
   199.0  22.0368099167  22.1496262213  22.3170846339  22.4734715251
   199.5   22.038823125  22.1514702254  22.3188271694  22.4751541104
   200.0  22.0408363333  22.1533142295  22.3205697049  22.4768366957
   200.5  22.0428495417  22.1551582336  22.3223122404   22.478519281
   201.0    22.04486275  22.1570022377  22.3240547759  22.4802018663
   201.5  22.0468759583  22.1588462419  22.3257973114  22.4818844516
   202.0  22.0488891667   22.160690246  22.3275398469  22.4835670369
   202.5   22.050902375  22.1625342501  22.3292823824  22.4852496223
   203.0  22.0529155833  22.1643782543   22.331024918  22.4869322076
   203.5  22.0549287917  22.1662222584  22.3327674535  22.4886147929
   204.0      22.056942  22.1680662625   22.334509989  22.4902973782
   204.5      22.059049  22.1700230547  22.3363765738  22.4921106536
   205.0      22.061156  22.1719798469  22.3382431587   22.493923929
   205.5      22.063263  22.1739366391  22.3401097436  22.4957372044
   206.0       22.06537  22.1758934313  22.3419763285  22.4975504798
   206.5      22.067477  22.1778502235  22.3438429134  22.4993637552
   207.0      22.069584  22.1798070157  22.3457094983  22.5011770306
   207.5      22.071691  22.1817638079  22.3475760832   22.502990306
   208.0      22.073798     22.1837206   22.349442668  22.5048035815
   208.5      22.075905  22.1856773922  22.3513092529  22.5066168569
   209.0      22.078012  22.1876341844  22.3531758378  22.5084301323
   209.5      22.080119  22.1895909766  22.3550424227  22.5102434077
   210.0      22.082226  22.1915477688  22.3569090076  22.5120566831
   210.5      22.084333   22.193504561  22.3587755925  22.5138699585
   211.0       22.08644  22.1954613532  22.3606421773  22.5156832339
   211.5      22.088547  22.1974181454  22.3625087622  22.5174965093
   212.0      22.090654  22.1993749376  22.3643753471  22.5193097847
   212.5      22.092761  22.2013317298   22.366241932  22.5211230601
   213.0      22.094868   22.203288522  22.3681085169  22.5229363355
   213.5      22.096975  22.2052453142  22.3699751018  22.5247496109
   214.0      22.099082  22.2072021064  22.3718416866  22.5265628863
   214.5      22.101189  22.2091588986  22.3737082715  22.5283761617
   215.0      22.103296  22.2111156908  22.3755748564  22.5301894371
   215.5      22.105403   22.213072483  22.3774414413  22.5320027125
   216.0       22.10751  22.2150292751  22.3793080262   22.533815988
   216.5  22.1097199583  22.2171145025  22.3813183261  22.5357820063
   217.0  22.1119299167  22.2191997299   22.383328626  22.5377480246
   217.5   22.114139875  22.2212849573  22.3853389259  22.5397140429
   218.0  22.1163498333  22.2233701846  22.3873492258  22.5416800612
   218.5  22.1185597917   22.225455412  22.3893595257  22.5436460796
   219.0    22.12076975  22.2275406394  22.3913698256  22.5456120979
